"sofifa_id","short_name","age","day_birthday","height_cm","weight_kg","nationality","club","overall","potential","value_eur","wage_eur","player_positions","weak_foot","skill_moves"
"189110","P. Hanlon","29","32893","185","70","Scotland","Hibernian","68","69","850000","4000","CB","Left","2"
"190438","F. Berge","29","32910","189","82","Norway","Odds BK","68","69","850000","2000","CB","Right","2"
"190669","O. Jansson","28","33230","187","82","Sweden","Ă–rebro SK","68","69","750000","2000","GK","Right","1"
"192363","M. Fenger","28","33126","185","81","Denmark","Hammarby IF","68","69","875000","2000","CB","Right","3"
"193564","M. Ălvarez","27","33511","179","77","Germany","VfL OsnabrĂĽck","68","69","1000000","7000","CF","Right","1"
"193772","A. KovĂˇcsik","28","33332","194","85","Hungary","Hungary","68","69","0","0","GK","Right","1"
"194198","J. Delle","29","32961","189","84","France","Orlando Pirates","68","69","725000","1000","GK","Left","1"
"197170","K. Harris","26","34128","175","68","England","Sheffield Wednesday","68","69","1100000","12000","LW","Right","1"
"198011","T. Eaves","27","33617","197","86","England","Hull City","68","69","1000000","7000","ST","Right","2"
"198579","Tano Bonnin","29","33054","186","76","Dominican Republic","UD AlmerĂ­a","68","69","850000","4000","CB","Right","3"
"198731","E. Rashani","26","34098","181","71","Kosovo","Odds BK","68","69","1100000","3000","LW","Left","4"
"199146","A. Halliday","27","33529","173","67","Scotland","Rangers FC","68","69","900000","17000","LB","Left","1"
"199498","G. Massey","26","33881","179","75","England","Wigan Athletic","68","69","1100000","7000","RM","Right","3"
"199574","A. Letellier","28","33218","193","93","France","Sarpsborg 08 FF","68","69","750000","2000","GK","Right","1"
"199721","M. Gorgelin","28","33090","187","83","France","Le Havre AC","68","69","750000","3000","GK","Left","1"
"199982","J. Van Damme","27","33442","195","94","Belgium","KV Mechelen","68","69","925000","6000","CDM","Left","1"
"200346","M. Ĺ»yro","26","33867","189","78","Poland","Korona Kielce","68","69","1100000","3000","ST","Left","3"
"200807","K. Freeman","27","33684","178","79","Wales","Sheffield United","68","69","900000","12000","RWB","Right","3"
"200954","D. Thomalla","26","33832","186","75","Germany","1. FC Heidenheim 1846","68","69","1100000","7000","ST","Right","3"
"201061","E. Manu","25","34194","173","70","Netherlands","Beijing Renhe FC","68","69","1100000","6000","LM","Right","4"
"201526","U. Bech","26","33982","169","67","Denmark","Panathinaikos FC","68","69","1100000","1000","RM","Left","1"
"201925","K. Kraus","26","33828","190","91","Germany","1. FC Kaiserslautern","68","69","925000","2000","CB","Right","2"
"202053","R. Miyaichi","26","33952","183","71","Japan","FC St. Pauli","68","69","1100000","8000","RM","Right","4"
"202771","J. Newell","26","34043","185","79","England","Hibernian","68","69","1100000","4000","LM","Left","3"
"202885","E. Rivera","27","33546","180","77","Mexico","Club Atlas","68","69","1000000","9000","ST","Left","3"
"203187","A. Salifu","26","33867","182","78","Ghana","Fiorentina","68","69","1000000","18000","CM","Right","2"
"204132","A. Masika","26","33857","170","69","Kenya","Beijing Renhe FC","68","69","1100000","6000","LM","Right","3"
"204786","S. Mladen","27","33583","188","84","Romania","FC Viitorul","68","69","900000","4000","RB","Right","2"
"205455","A. Weis","29","32781","189","84","Germany"," SSV Jahn Regensburg","68","69","725000","5000","GK","Right","1"
"205559","N. Dicko","27","33738","173","74","Mali","Hull City","68","69","1000000","7000","ST","Right","3"
"205588","I. HĂ¶hn","27","33595","183","72","Germany","SV Darmstadt 98","68","69","900000","8000","CB","Right","3"
"205846","David Bruno","27","33648","175","64","Portugal","Astra Giurgiu","68","69","900000","4000","RB","Right","2"
"208523","S. Beltrame","26","34008","183","73","Italy","Juventus","68","69","1100000","33000","LW","Right","1"
"208637","M. Lais","28","33273","182","69","Germany"," SSV Jahn Regensburg","68","69","900000","6000","CDM","Right","4"
"208898","D. Ĺukasik","28","33356","179","73","Poland","Lechia GdaĹ„sk","68","69","900000","4000","CDM","Right","2"
"209409","M. Marras","25","34159","168","63","Italy","Pescara","68","69","1100000","2000","RW","Left","3"
"209761","D. Steres","28","33188","183","77","United States","LA Galaxy","68","69","875000","3000","CB","Right","2"
"209958","D. Bomheuer","28","33345","193","86","Germany","1. FC Magdeburg","68","69","875000","3000","CB","Right","2"
"210134","M. Al Fatil","27","33607","179","72","Saudi Arabia","Al Ahli","68","69","900000","13000","CB","Right","2"
"210429","B. Addae","26","33957","185","85","Ghana","Castellammare di Stabia","68","69","1000000","2000","CM","Right","3"
"210477","P. MĂ¶schl","26","34034","174","68","Austria","SG Dynamo Dresden","68","69","1100000","8000","RM","Right","1"
"211189","B. Meccariello","28","33324","187","85","Italy","Lecce","68","69","875000","7000","CB","Right","2"
"211212","A. Oueslati","27","33518","182","75","Tunisia","Al Fateh","68","69","1000000","11000","CAM","Right","4"
"211388","L. Ghiringhelli","27","33626","182","76","Italy","Cittadella","68","69","900000","2000","RB","Right","1"
"212054","B. Idowu","27","33742","179","76","Nigeria","Lokomotiv Moscow","68","69","900000","1000","LWB","Right","1"
"212075","A. Nabbout","26","33955","178","83","Australia","Melbourne Victory","68","69","1100000","5000","RW","Right","1"
"212224","G. Bueno","25","34197","176","73","Uruguay","UD AlmerĂ­a","68","69","1100000","4000","LM","Left","3"
"212783","O. Gaber","27","33633","175","71","Egypt","Egypt","68","69","0","0","RB","Right","1"
"212958","K. Opare","28","33158","188","86","United States","Colorado Rapids","68","69","875000","3000","CB","Right","2"
"213512","G. ĂžĂłrarinsson","27","33709","183","75","Iceland","IFK NorrkĂ¶ping","68","69","925000","4000","CDM","Left","1"
"214313","J. Delgado","26","34033","177","70","Chile","Club Necaxa","68","69","1100000","6000","RM","Right","3"
"214351","D. Novoa","30","32659","186","88","Colombia","La Equidad","68","69","700000","1000","GK","Right","1"
"214563","M. Duarte","27","33779","171","67","Colombia","CĂşcuta Deportivo","68","69","900000","1000","LB","Left","3"
"214730","I. GonzĂˇlez","29","32844","187","87","Chile","CD Palestino","68","69","725000","2000","GK","Right","1"
"215384","A. Keita","27","33710","183","79","Guinea","Os Belenenses","68","69","1000000","4000","ST","Right","3"
"215401","M. Fedele","26","33805","185","75","Switzerland","Valenciennes FC","68","69","1000000","3000","CM","Right","3"
"216477","T. Nedelev","26","34007","176","73","Bulgaria","Bulgaria","68","69","0","0","RM","Left","3"
"216688","O. Mudrinski","27","33557","187","83","Serbia","Jagiellonia BiaĹ‚ystok","68","69","1000000","5000","ST","Right","2"
"216799","G. Di Chiara","25","34162","185","80","Italy","Perugia","68","69","925000","2000","LB","Left","1"
"216834","M. Perez","28","33369","180","73","France","Racing Club de Lens","68","69","900000","4000","CDM","Right","3"
"217759","Lolo","27","33441","186","83","Spain","Real Oviedo","68","69","925000","4000","CDM","Right","1"
"218353","A. Appindangoye","27","33663","185","85","Gabon","Sivasspor","68","69","900000","6000","CB","Right","2"
"220090","Raphael Rossi","28","33079","189","84","Brazil","FC Sion","68","69","875000","12000","CB","Right","2"
"220826","L. VĂˇsquez","27","33500","186","80","Colombia","Deportes Tolima","68","69","1000000","2000","CM","Right","3"
"222342","Gu Chao","29","32740","193","86","China PR","Jiangsu Suning FC","68","69","725000","6000","GK","Right","1"
"222533","Nuno Valente","27","33564","174","67","Portugal","VitĂłria de SetĂşbal","68","69","1000000","3000","CM","Right","3"
"223004","J. Nolan","27","33716","180","72","England","Ipswich Town","68","69","1000000","6000","CM","Right","4"
"223016","S. Ay","27","33450","184","80","Turkey","Atiker Konyaspor","68","69","900000","7000","CB","Right","2"
"223134","Z. Yavru","27","33486","178","78","Turkey","Denizlispor","68","69","900000","9000","RB","Right","2"
"223354","B. VÄtÄjelu","26","34083","171","70","Romania","Universitatea Craiova","68","69","1100000","5000","LM","Left","3"
"225939","J. George","26","33816","176","75","Germany"," SSV Jahn Regensburg","68","69","1100000","6000","CAM","Right","4"
"226805","A. SjĂ¶berg","28","33305","201","95","Sweden","Colorado Rapids","68","69","875000","3000","CB","Right","2"
"227527","FĂˇbio Abreu","26","33998","182","79","Portugal","Moreirense FC","68","69","1100000","5000","ST","Right","3"
"228245","M. Wanitzek","26","34096","179","74","Germany","Karlsruher SC","68","69","1000000","6000","CM","Right","1"
"228261","V. Moren","28","33404","188","76","Finland","Waasland-Beveren","68","69","875000","5000","CB","Right","2"
"229245","P. Corral","27","33619","171","65","Chile","Deportes Iquique","68","69","1000000","2000","CM","Right","2"
"229466","C. Martinez","26","34083","170","70","Paraguay","CD Huachipato","68","69","1100000","4000","LW","Left","3"
"233512","A. ToČ™ca","27","33677","181","78","Romania","GaziĹźehir Gaziantep F.K.","68","69","900000","6000","LB","Left","2"
"234413","F. MĂĽller","26","33996","178","71","Germany","SV Sandhausen","68","69","1100000","3000","LM","Left","1"
"236024","F. N'Goma","26","34135","175","69","France","Stade Brestois 29","68","69","1100000","8000","LM","Right","1"
"238537","G. Tello","26","34070","169","65","Chile","UniĂłn EspaĂ±ola","68","69","1100000","3000","LW","Right","4"
"238877","Bastos","27","33727","170","70","Spain","Extremadura UD","68","69","900000","3000","LB","Right","3"
"238938","B. Girth","27","33634","181","82","Germany","VfL OsnabrĂĽck","68","69","1000000","7000","ST","Right","3"
"238944","Z. Majer","26","33810","179","69","Slovenia","Lecce","68","69","1000000","7000","CM","Right","3"
"241743","U. Segura","26","34143","183","70","Costa Rica","DC United","68","69","1100000","4000","RM","Right","1"
"244339","I. LakiÄ‡eviÄ‡","25","34177","180","75","Serbia","Venezia FC","68","69","925000","2000","RB","Right","2"
"248084","A. Sin","27","33537","175","69","Romania","Dinamo BucureĹźti","68","69","900000","4000","LB","Left","3"
"248095","R. RadunoviÄ‡","27","33728","182","75","Montenegro","Astra Giurgiu","68","69","900000","4000","LB","Left","2"
"251132","E. Piovi","26","33836","171","70","Argentina","Arsenal de SarandĂ­","68","69","1000000","5000","CM","Right","3"
"12940","E. Pogatetz","36","30332","191","90","Austria","LASK Linz","68","68","180000","3000","CB","Left","2"
"18771","L. Steele","34","30949","188","76","England","Millwall","68","68","400000","5000","GK","Right","1"
"39386","D. Beasley","37","30095","172","68","United States","Houston Dynamo","68","68","160000","2000","LB","Left","3"
"46857","M. Pedersen","37","29837","183","74","Norway","TromsĂ¸ IL","68","68","280000","2000","CM","Left","3"
"50294","S. Camara","36","30307","174","75","Senegal","Montpellier HSC","68","68","325000","10000","ST","Right","3"
"50955","J. Cavalli","37","29841","170","65","France","AC Ajaccio","68","68","300000","2000","CAM","Left","3"
"51123","M. Bodmer","36","30277","190","90","France","Amiens SC","68","68","300000","6000","CAM","Right","2"
"52326","E. JakupoviÄ‡","34","30957","191","85","Switzerland","Leicester City","68","68","400000","19000","GK","Right","1"
"110680","Xisco Campos","37","30020","180","77","Spain","RCD Mallorca","68","68","180000","6000","CB","Right","3"
"128529","U. Ceylan","33","31586","194","85","Turkey","Yeni Malatyaspor","68","68","475000","5000","GK","Left","1"
"134828","K. Broadfoot","34","30902","191","89","Scotland","Kilmarnock","68","68","325000","3000","CB","Right","2"
"135043","A. Lindegaard","35","30785","193","85","Denmark","Helsingborgs IF","68","68","240000","1000","GK","Right","1"
"136363","Jung Jo Gook","35","30795","186","77","Korea Republic","Gangwon FC","68","68","400000","2000","ST","Right","2"
"136553","Lee Dong Gook","40","28974","185","80","Korea Republic","Jeonbuk Hyundai Motors","68","68","0","4000","ST","Right","2"
"137359","C. Lepoint","34","30979","188","83","Belgium","KV Kortrijk","68","68","325000","6000","CB","Right","1"
"139229","C. Salcido","39","29313","176","80","Mexico","Tiburones Rojos de Veracruz","68","68","120000","2000","CB","Right","3"
"139296","D. Nugent","34","31169","180","76","England","Preston North End","68","68","475000","12000","ST","Right","3"
"141111","Z. DediÄŤ","34","30960","183","77","Slovenia","WSG Tirol","68","68","475000","5000","ST","Right","4"
"144440","J. AlvbĂĄge","36","30173","187","88","Sweden","IK Sirius","68","68","150000","1000","GK","Left","1"
"146377","Cejudo","35","30710","180","78","Spain","Racing Santander","68","68","400000","3000","RM","Right","1"
"147846","M. Constantin","34","30980","186","85","Romania","Gaz Metan MediaĹź","68","68","325000","4000","CB","Right","2"
"147970","R. PleČ™ca","36","30280","188","84","Romania","Gaz Metan MediaĹź","68","68","150000","2000","GK","Left","1"
"148569","M. Wasilewski","39","29381","186","88","Poland","WisĹ‚a KrakĂłw","68","68","120000","2000","CB","Right","2"
"150106","A. Papadopoulos","34","31019","184","79","Greece","Olympiacos CFP","68","68","325000","1000","CB","Right","2"
"155334","Kang Min Soo","33","31457","186","76","Korea Republic","Ulsan Hyundai FC","68","68","425000","3000","CB","Right","2"
"155931","Casto","37","30120","181","77","Spain","Extremadura UD","68","68","90000","2000","GK","Right","1"
"155976","C. Adam","33","31391","185","83","Scotland","Reading","68","68","525000","9000","CM","Left","3"
"156164","M. Cranie","32","31681","183","78","England","Luton Town","68","68","575000","7000","CB","Right","3"
"156675","A. Considine","32","31868","183","75","Scotland","Aberdeen","68","68","575000","4000","CB","Left","2"
"156683","S. HolmĂ©n","35","30861","180","74","Sweden","IF Elfsborg","68","68","375000","2000","CM","Right","3"
"157310","S. Marveaux","33","31517","172","69","France","FC Lorient","68","68","550000","4000","CAM","Left","3"
"157515","E. Velarde","33","31520","174","70","Mexico","Monarcas Morelia","68","68","400000","4000","LB","Left","2"
"157528","M. Stoppelkamp","32","31757","180","75","Germany","MSV Duisburg","68","68","700000","2000","LM","Right","1"
"157888","Q. Westberg","33","31527","185","78","United States","Toronto FC","68","68","475000","3000","GK","Right","1"
"158172","M. Parensen","33","31587","180","79","Germany","1. FC Union Berlin","68","68","425000","13000","CB","Left","3"
"158221","Juanma","36","30242","185","75","Spain","CF Fuenlabrada","68","68","180000","2000","CB","Left","2"
"158790","G. Bustamante","33","31392","170","67","Argentina","CuricĂł Unido","68","68","550000","2000","CAM","Right","3"
"159581","Oriol Riera","32","31596","184","78","Spain","CF Fuenlabrada","68","68","725000","4000","ST","Right","2"
"160292","B. Watson","33","31237","181","80","England","Nottingham Forest","68","68","425000","15000","CDM","Right","3"
"162047","Zapater","34","31211","180","80","Spain","Real Zaragoza","68","68","425000","5000","CM","Right","2"
"162053","L. Chambers","33","31318","185","87","England","Ipswich Town","68","68","425000","6000","CB","Right","2"
"162056","S. Morison","35","30557","188","85","Wales","Shrewsbury","68","68","400000","4000","ST","Right","3"
"162900","N. Kilkenny","33","31400","173","67","Australia","Perth Glory","68","68","525000","4000","CM","Right","1"
"163201","M. McGovern","34","30875","191","89","Northern Ireland","Norwich City","68","68","400000","13000","GK","Right","1"
"163670","B. Safari","34","31087","181","74","Sweden","MalmĂ¶ FF","68","68","325000","3000","CB","Left","2"
